fiyat,oda_sayisi,metre_kare,bina_yasi,konut_Satılık Bungalov,konut_Satılık Daire,konut_Satılık Köşk,konut_Satılık Müstakil Ev,konut_Satılık Prefabrik,konut_Satılık Residence,konut_Satılık Villa,konut_Satılık Yazlık,konut_Satılık Çiftlik Evi
900000,3,80 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450000,5,190 ,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12500000,5,240 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500000,5,250 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,4,170 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6100000,5,210 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550000,3,140 ,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700000,3,115 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825000,3,95 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495000,2,60 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400000,4,110 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575000,4,190 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,3,95 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550000,4,165 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720000,3,95 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535000,3,85 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700000,3,100 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390000,4,120 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700000,4,130 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250000,6,240 ,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3380000,4,160 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,3,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350000,4,67 ,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2685000,3,90 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,4,149 ,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398000,5,165 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,5,220 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4233000,4,190 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495000,3,105 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000,3,130 ,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000000,6,882 ,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1520000,3,100 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575000,4,120 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,4,175 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3650000,6,120 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274000,3,110 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090000,4,170 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000,3,65 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,3,125 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275000,2,60 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,140 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6150000,5,405 ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11000000,4,250 ,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2790000,4,150 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150000,4,170 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,5,220 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000,2,55 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350000,3,100 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900000,3,110 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7450000,5,260 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800000,4,140 ,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,4,165 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700000,4,180 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000000,5,230 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445000,3,135 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,3,134 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190000,4,160 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,4,140 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750,3,130 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,5,220 ,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1050000,2,70 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650000,4,170 ,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10500000,4,200 ,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3950000,5,215 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000000,5,225 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800000,4,155 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,2,380 ,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2300000,4,165 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8950000,5,300 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14650000,5,240 ,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4500000,4,200 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575000,3,100 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,4,150 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,3,95 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550000,4,164 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275000,5,225 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5180000,6,220 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999900,3,110 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300000,2,65 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800000,8,350 ,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4350000,5,195 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380000,4,165 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875000,4,170 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300000,3,110 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,4,351 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3380000,4,170 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450000,5,235 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,3,65 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,2,60 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1000000,2,55 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565000,4,110 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580000,4,140 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500000,2,70 ,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1590000,3,100 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980000,3,120 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,3,223 ,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1490000,2,55 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,3,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3630000,4,155 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300000,3,110 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050000,2,60 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4850000,4,180 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,5,240 ,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2390000,4,165 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,3,105 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,5,190 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399000,3,190 ,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2390000,3,120 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000000,9,1.049 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3590000,4,135 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380000,4,175 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170000,2,45 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525000,4,180 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550000,3,100 ,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2800000,4,180 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,4,170 ,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6250000,3,122 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865000,3,110 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6499999,5,200 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10950000,7,260 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,175 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14500000,5,350 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1300000,2,100 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11999999,6,450 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200000,2,55 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,3,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,2,53 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595000,3,140 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545000,3,90 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375000,4,125 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12999999,5,240 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5450000,3,220 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000000,4,160 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980000,2,35 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400000,5,220 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550000,5,155 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12950000,8,480 ,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1380000,2,55 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580000,4,175 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,3,125 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990000,2,60 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,3,140 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,4,150 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200000,2,175 ,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1875000,3,110 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100000,4,145 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,135 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190000,3,170 ,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098000,4,110 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,4,115 ,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1350000,4,115 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890000,4,140 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,135 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680000,4,165 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249000,2,50 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250000,2,85 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500000,5,220 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650000,4,150 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2490000,4,135 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11500000,7,350 ,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200000,4,204 ,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8000000,6,210 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,4,155 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,4,165 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6650000,4,220 ,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1650000,3,120 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350000,5,100 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2548000,4,160 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,185 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000,3,120 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125000,2,60 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,170 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,5,180 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,3,120 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6750000,7,200 ,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4375000,4,200 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699000,4,145 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6950000,4,165 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,170 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490000,4,155 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890000,4,170 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4375000,4,200 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,4,180 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000,6,275 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950000,2,55 ,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2480000,3,100 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800000,3,100 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890000,4,155 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000000,6,300 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350000,2,60 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,5,270 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500000,3,100 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300000,4,150 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200000,4,135 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800000,4,173 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3398000,4,180 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400000,3,120 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17500000,6,400 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2750000,4,160 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800000,4,140 ,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2795000,4,160 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640000,3,125 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900000,2,70 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6980000,4,215 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2775000,4,160 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,5,170 ,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850000,3,250 ,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4990000,10,270 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190000,4,150 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,2,45 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850000,4,200 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,3,110 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,5,170 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,4,125 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725000,3,370 ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1675000,4,120 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980000,2,65 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,4,170 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580000,3,120 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,4,165 ,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
910000,2,50 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620000,3,120 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,145 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740000,3,100 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270000,4,150 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300000,4,160 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,5,230 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398000,3,155 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985000,2,50 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750000,7,244 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075000,3,105 ,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2200000,4,160 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250000,5,210 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400000,2,200 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900000,2,55 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,160 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650000,4,200 ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3975000,4,185 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300000,5,190 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125000,4,125 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490000,4,125 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300000,4,135 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590000,3,110 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350000,5,195 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100000,2,80 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300000,4,95 ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
890000,3,70 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,3,65 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850000,3,125 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300000,4,120 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55000000,9,800 ,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5500000,4,215 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,4,150 ,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350000,2,65 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,5,240 ,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,3,110 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350000,5,195 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500000,5,240 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12975000,8,240 ,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2250000,3,100 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17750000,9,309 ,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2550000,4,150 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800000,4,175 ,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500000,4,185 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2900000,3,90 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2145000,7,250 ,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2350000,5,120 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,4,200 ,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650000,3,100 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000000,4,150 ,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1649000,2,55 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,4,180 ,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6000000,4,227 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1700000,3,95 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,8,250 ,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14000000,7,200 ,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16500000,6,235 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2675000,5,185 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,4,125 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4950000,4,210 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350000,5,210 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,4,147 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000000,4,150 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600000,5,280 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000,4,130 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,4,165 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475000,3,110 ,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12200000,6,247 ,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
